vehicle_id,day,odometer_km,engine_temp_c,vibration_g,battery_voltage_v,brake_pad_mm,tire_pressure_psi,fuel_efficiency_kmpl,rpm,fault_code_present,failing_component,rul_engine,rul_battery,rul_brakes,rul_tires,fault_label
8,150,38506,95.06,0.289,12.58,8.21,29.52,13.16,2128,0,tires,999,999,999,100,0
8,151,38566,91.69,0.281,12.65,8.21,29.43,13.69,2242,0,tires,999,999,999,99,0
8,152,38774,92.92,0.263,12.57,8.2,29.26,13.47,2241,0,tires,999,999,999,98,0
8,153,38849,94.27,0.304,12.6,8.2,29.25,13.77,2106,0,tires,999,999,999,97,0
8,154,38962,94.27,0.263,12.55,8.2,29.04,13.54,2248,0,tires,999,999,999,96,0
8,155,39162,94.96,0.26,12.54,8.19,28.82,13.6,2216,0,tires,999,999,999,95,0
8,156,39235,93.24,0.302,12.6,8.19,28.82,13.43,2183,0,tires,999,999,999,94,0
8,157,39410,95.66,0.297,12.56,8.18,29.21,13.36,2220,0,tires,999,999,999,93,0
8,158,39620,92.52,0.29,12.59,8.18,29.48,13.23,2224,0,tires,999,999,999,92,0
8,159,39674,93.57,0.342,12.57,8.18,29.0,13.26,2136,0,tires,999,999,999,91,0
8,160,39788,91.83,0.281,12.66,8.18,29.09,13.45,2160,0,tires,999,999,999,90,0
8,161,39920,96.5,0.292,12.5,8.18,29.1,13.09,2185,0,tires,999,999,999,89,0
8,162,39963,96.48,0.284,12.56,8.17,29.17,13.14,2197,0,tires,999,999,999,88,0
8,163,40064,95.1,0.266,12.58,8.17,28.58,13.14,2259,0,tires,999,999,999,87,0
8,164,40141,94.07,0.288,12.59,8.16,28.56,13.12,2237,0,tires,999,999,999,86,0
8,165,40201,95.84,0.296,12.63,8.16,28.91,12.85,2300,0,tires,999,999,999,85,0
8,166,40309,93.17,0.312,12.72,8.15,28.34,13.12,2209,0,tires,999,999,999,84,0
8,167,40413,96.41,0.287,12.63,8.15,28.63,13.02,2156,1,tires,999,999,999,83,0
8,168,40502,94.34,0.297,12.67,8.14,27.86,12.91,2280,0,tires,999,999,999,82,0
8,169,40586,94.73,0.313,12.48,8.14,28.36,12.9,2134,0,tires,999,999,999,81,0
8,170,40800,94.17,0.272,12.53,8.13,28.03,13.12,2209,0,tires,999,999,999,80,0
8,171,40908,94.14,0.307,12.63,8.13,28.03,12.4,2173,1,tires,999,999,999,79,0
8,172,41091,95.57,0.291,12.66,8.12,27.65,12.83,2122,0,tires,999,999,999,78,0
8,173,41272,96.12,0.3,12.66,8.12,27.91,12.66,2158,0,tires,999,999,999,77,0
8,174,41405,94.14,0.288,12.6,8.12,28.58,13.09,2210,0,tires,999,999,999,76,0
8,175,41472,95.18,0.284,12.56,8.11,28.21,12.82,2238,1,tires,999,999,999,75,0
8,176,41563,98.43,0.296,12.55,8.11,27.75,13.1,2148,0,tires,999,999,999,74,0
8,177,41720,94.26,0.29,12.66,8.11,27.55,12.47,2144,0,tires,999,999,999,73,0
8,178,41832,93.2,0.287,12.66,8.1,27.45,12.6,2152,0,tires,999,999,999,72,0
8,179,41972,97.13,0.297,12.6,8.1,27.89,12.85,2177,0,tires,999,999,999,71,0
8,180,42149,95.25,0.299,12.68,8.09,27.39,12.84,2206,0,tires,999,999,999,70,0
8,181,42312,94.17,0.307,12.62,8.09,27.25,12.93,2229,1,tires,999,999,999,69,0
8,182,42471,95.38,0.26,12.63,8.09,27.63,12.16,2208,0,tires,999,999,999,68,0
8,183,42604,95.55,0.286,12.55,8.08,26.83,12.83,2228,0,tires,999,999,999,67,0
8,184,42776,92.78,0.275,12.61,8.08,27.5,12.92,2190,0,tires,999,999,999,66,0
8,185,42895,93.76,0.337,12.64,8.07,27.57,12.51,2200,1,tires,999,999,999,65,0
8,186,43024,93.78,0.283,12.61,8.07,26.92,12.59,2211,0,tires,999,999,999,64,0
8,187,43183,94.71,0.282,12.61,8.06,27.43,12.25,2287,0,tires,999,999,999,63,0
8,188,43339,95.96,0.29,12.59,8.06,26.86,12.42,2216,1,tires,999,999,999,62,0
8,189,43441,93.73,0.277,12.58,8.06,27.1,12.58,2232,0,tires,999,999,999,61,0
8,190,43625,92.5,0.288,12.59,8.05,26.58,12.31,2205,1,tires,999,999,999,60,1
8,191,43735,96.44,0.26,12.6,8.05,26.48,12.25,2192,0,tires,999,999,999,59,1
8,192,43813,95.6,0.313,12.54,8.04,26.69,12.47,2235,0,tires,999,999,999,58,1
8,193,43936,95.66,0.345,12.61,8.04,26.61,12.38,2163,0,tires,999,999,999,57,1
8,194,44023,94.45,0.311,12.66,8.04,26.34,12.73,2206,0,tires,999,999,999,56,1
8,195,44204,93.84,0.313,12.62,8.03,26.59,12.34,2142,1,tires,999,999,999,55,1
8,196,44284,94.44,0.323,12.54,8.03,26.2,12.64,2223,0,tires,999,999,999,54,1
8,197,44403,93.62,0.298,12.62,8.02,26.43,12.01,2210,0,tires,999,999,999,53,1
8,198,44513,97.19,0.331,12.64,8.02,26.28,12.2,2216,0,tires,999,999,999,52,1
8,199,44685,92.14,0.286,12.65,8.02,26.04,12.14,2223,0,tires,999,999,999,51,1
8,200,44803,93.45,0.261,12.53,8.01,25.93,12.41,2187,0,tires,999,999,999,50,1
8,201,44997,95.35,0.33,12.56,8.01,26.67,12.21,2200,1,tires,999,999,999,49,1
8,202,45166,95.21,0.303,12.59,8.01,26.34,11.92,2204,0,tires,999,999,999,48,1
8,203,45291,94.87,0.298,12.6,8.0,25.96,12.1,2190,0,tires,999,999,999,47,1
8,204,45331,94.28,0.304,12.57,8.0,26.24,12.21,2216,1,tires,999,999,999,46,1
8,205,45547,96.61,0.277,12.64,8.0,25.61,12.23,2172,1,tires,999,999,999,45,1
8,206,45592,95.07,0.294,12.55,7.99,25.81,11.78,2225,0,tires,999,999,999,44,1
8,207,45755,94.91,0.327,12.6,7.99,25.47,12.1,2154,0,tires,999,999,999,43,1
8,208,45851,94.29,0.31,12.66,7.99,25.97,12.02,2189,0,tires,999,999,999,42,1
8,209,45901,91.85,0.254,12.6,7.98,25.7,11.84,2261,0,tires,999,999,999,41,1
8,210,45964,96.47,0.302,12.57,7.98,25.39,11.61,2198,0,tires,999,999,999,40,1
8,211,46108,94.9,0.253,12.54,7.98,25.33,11.86,2180,0,tires,999,999,999,39,1
8,212,46317,93.95,0.288,12.59,7.97,25.45,11.93,2227,1,tires,999,999,999,38,1
8,213,46374,96.11,0.3,12.56,7.97,25.43,12.04,2269,1,tires,999,999,999,37,1
8,214,46566,94.54,0.286,12.62,7.96,25.77,11.85,2162,0,tires,999,999,999,36,1
8,215,46708,95.2,0.301,12.59,7.96,25.3,11.57,2215,0,tires,999,999,999,35,1
8,216,46748,90.68,0.285,12.56,7.96,25.09,11.75,2270,1,tires,999,999,999,34,1
8,217,46931,95.18,0.31,12.63,7.95,25.17,11.86,2103,0,tires,999,999,999,33,1
8,218,47023,92.89,0.316,12.57,7.95,25.18,11.44,2289,1,tires,999,999,999,32,1
8,219,47156,92.04,0.291,12.59,7.94,25.29,11.58,2245,1,tires,999,999,999,31,1
8,220,47355,95.18,0.3,12.64,7.94,24.96,11.77,2164,1,tires,999,999,999,30,1
8,221,47445,92.57,0.302,12.64,7.94,25.25,11.76,2204,1,tires,999,999,999,29,1
8,222,47522,92.98,0.322,12.63,7.93,24.47,11.64,2246,0,tires,999,999,999,28,1
8,223,47591,90.83,0.3,12.56,7.93,24.87,11.75,2244,1,tires,999,999,999,27,1
8,224,47760,96.24,0.322,12.6,7.92,24.23,12.03,2202,0,tires,999,999,999,26,1
8,225,47821,95.74,0.243,12.59,7.92,24.52,11.6,2243,0,tires,999,999,999,25,1
8,226,47968,97.4,0.306,12.58,7.91,24.1,11.85,2229,1,tires,999,999,999,24,1
8,227,48029,93.47,0.305,12.62,7.91,23.83,11.58,2137,1,tires,999,999,999,23,1
8,228,48100,95.78,0.299,12.67,7.91,24.37,11.46,2188,1,tires,999,999,999,22,1
8,229,48238,93.98,0.305,12.56,7.9,23.66,11.45,2215,0,tires,999,999,999,21,1
8,230,48317,94.91,0.274,12.54,7.9,24.13,11.51,2216,0,tires,999,999,999,20,1
8,231,48474,95.65,0.269,12.61,7.9,24.54,11.1,2246,1,tires,999,999,999,19,1
8,232,48575,95.83,0.288,12.49,7.89,24.05,11.42,2229,0,tires,999,999,999,18,1
8,233,48671,95.76,0.291,12.53,7.89,24.38,11.26,2243,0,tires,999,999,999,17,1
8,234,48802,94.48,0.269,12.49,7.88,24.4,11.32,2246,1,tires,999,999,999,16,1
8,235,48897,94.2,0.302,12.68,7.88,23.9,11.63,2140,1,tires,999,999,999,15,1
8,236,49082,97.04,0.319,12.69,7.87,24.07,11.04,2133,1,tires,999,999,999,14,1
8,237,49205,96.49,0.306,12.6,7.87,23.87,11.29,2192,1,tires,999,999,999,13,1
8,238,49417,93.87,0.318,12.51,7.87,23.81,11.32,2167,0,tires,999,999,999,12,1
8,239,49574,93.93,0.311,12.55,7.86,23.87,10.75,2211,0,tires,999,999,999,11,1
8,240,49711,93.39,0.291,12.66,7.86,23.71,11.21,2211,1,tires,999,999,999,10,1
8,241,49929,94.88,0.289,12.66,7.86,23.5,11.17,2144,0,tires,999,999,999,9,1
8,242,50085,96.56,0.306,12.66,7.85,23.54,11.05,2189,0,tires,999,999,999,8,1
8,243,50291,94.51,0.334,12.6,7.85,22.92,10.7,2132,1,tires,999,999,999,7,1
8,244,50364,94.55,0.309,12.61,7.85,23.27,10.9,2257,0,tires,999,999,999,6,1
8,245,50555,94.37,0.308,12.61,7.84,23.2,10.93,2255,1,tires,999,999,999,5,1
8,246,50629,94.61,0.289,12.63,7.84,22.96,10.99,2200,1,tires,999,999,999,4,1
8,247,50773,95.07,0.294,12.69,7.84,23.19,11.46,2202,0,tires,999,999,999,3,1
8,248,50885,93.74,0.301,12.59,7.83,23.14,10.86,2168,1,tires,999,999,999,2,1
8,249,50961,95.15,0.266,12.66,7.83,22.67,11.03,2222,0,tires,999,999,999,1,1
9,0,13168,86.65,0.344,12.75,8.8,32.2,14.52,2220,0,none,999,999,999,999,0
9,1,13329,89.77,0.3,12.83,8.8,32.01,14.34,2304,0,none,999,999,999,999,0
9,2,13369,86.81,0.355,12.64,8.79,31.19,14.26,2285,0,none,999,999,999,999,0
9,3,13520,88.2,0.327,12.81,8.79,31.55,14.23,2251,0,none,999,999,999,999,0
9,4,13604,89.55,0.314,12.73,8.79,31.74,14.44,2297,0,none,999,999,999,999,0
9,5,13775,89.55,0.334,12.76,8.78,31.18,13.89,2283,0,none,999,999,999,999,0
9,6,13845,89.18,0.357,12.8,8.78,31.92,14.21,2202,0,none,999,999,999,999,0
9,7,13940,89.77,0.332,12.72,8.78,31.46,14.22,2226,0,none,999,999,999,999,0
9,8,14082,86.78,0.314,12.63,8.77,31.72,14.38,2218,0,none,999,999,999,999,0
9,9,14284,88.18,0.357,12.73,8.77,31.79,14.29,2201,0,none,999,999,999,999,0
9,10,14422,88.0,0.326,12.68,8.76,30.8,14.23,2328,0,none,999,999,999,999,0
9,11,14608,85.51,0.296,12.75,8.76,31.7,14.38,2211,0,none,999,999,999,999,0
9,12,14676,89.47,0.308,12.74,8.75,31.69,14.31,2197,0,none,999,999,999,999,0
9,13,14727,89.57,0.303,12.65,8.75,31.96,14.57,2238,0,none,999,999,999,999,0
9,14,14810,89.38,0.342,12.69,8.75,31.4,14.63,2207,0,none,999,999,999,999,0
9,15,14965,88.4,0.311,12.78,8.75,31.89,14.6,2240,0,none,999,999,999,999,0
9,16,15107,87.83,0.348,12.78,8.74,31.6,14.2,2294,0,none,999,999,999,999,0
9,17,15198,87.73,0.312,12.71,8.74,31.23,14.45,2202,0,none,999,999,999,999,0
9,18,15366,88.16,0.304,12.7,8.73,31.38,14.43,2226,0,none,999,999,999,999,0
9,19,15552,89.07,0.333,12.72,8.73,31.71,14.39,2241,0,none,999,999,999,999,0
9,20,15664,88.36,0.279,12.8,8.72,32.28,14.42,2259,0,none,999,999,999,999,0
9,21,15794,87.83,0.364,12.72,8.72,31.9,14.35,2320,0,none,999,999,999,999,0
9,22,15939,89.09,0.326,12.74,8.72,31.43,13.87,2275,0,none,999,999,999,999,0
9,23,15997,89.78,0.334,12.6,8.71,31.81,14.32,2279,0,none,999,999,999,999,0
9,24,16063,88.02,0.3,12.7,8.71,31.09,14.27,2174,0,none,999,999,999,999,0
9,25,16113,88.3,0.308,12.68,8.7,31.53,14.22,2230,0,none,999,999,999,999,0
9,26,16304,87.66,0.326,12.77,8.7,31.73,14.54,2150,0,none,999,999,999,999,0
9,27,16454,90.56,0.352,12.74,8.69,31.55,14.19,2213,0,none,999,999,999,999,0
9,28,16615,87.24,0.326,12.81,8.69,31.91,14.32,2273,0,none,999,999,999,999,0
9,29,16705,88.29,0.316,12.72,8.68,31.82,14.41,2203,0,none,999,999,999,999,0
9,30,16915,88.86,0.312,12.67,8.68,32.0,14.59,2153,0,none,999,999,999,999,0
9,31,16962,89.71,0.351,12.78,8.67,31.7,14.11,2151,0,none,999,999,999,999,0
9,32,17050,87.37,0.313,12.7,8.67,31.45,14.6,2241,0,none,999,999,999,999,0
9,33,17185,89.0,0.297,12.72,8.67,31.67,14.55,2222,0,none,999,999,999,999,0
9,34,17282,87.05,0.331,12.74,8.66,31.76,14.37,2225,0,none,999,999,999,999,0
9,35,17461,89.11,0.347,12.74,8.66,32.03,14.3,2224,0,none,999,999,999,999,0
9,36,17589,87.99,0.297,12.72,8.65,31.42,14.73,2263,0,none,999,999,999,999,0
9,37,17788,87.67,0.315,12.78,8.65,31.34,14.84,2195,0,none,999,999,999,999,0
9,38,17913,89.93,0.315,12.75,8.64,31.75,14.41,2181,0,none,999,999,999,999,0
9,39,18066,90.57,0.313,12.68,8.64,31.71,14.47,2257,0,none,999,999,999,999,0
9,40,18284,86.71,0.341,12.72,8.64,31.41,14.58,2252,0,none,999,999,999,999,0
9,41,18334,88.82,0.333,12.74,8.63,31.71,14.66,2169,0,none,999,999,999,999,0
9,42,18488,87.47,0.31,12.79,8.63,31.58,14.02,2216,0,none,999,999,999,999,0
9,43,18599,88.91,0.316,12.67,8.63,31.49,14.26,2221,0,none,999,999,999,999,0
9,44,18806,89.33,0.311,12.8,8.62,31.83,14.41,2257,0,none,999,999,999,999,0
9,45,18928,89.24,0.32,12.72,8.62,31.37,13.99,2289,0,none,999,999,999,999,0
9,46,19025,87.54,0.343,12.77,8.62,31.34,14.62,2227,0,none,999,999,999,999,0
9,47,19104,86.76,0.334,12.71,8.61,31.81,14.44,2254,0,none,999,999,999,999,0
9,48,19313,89.03,0.293,12.74,8.61,31.21,14.39,2297,0,none,999,999,999,999,0
9,49,19525,90.53,0.374,12.75,8.6,31.22,14.47,2296,0,none,999,999,999,999,0
9,50,19669,87.34,0.326,12.6,8.6,31.34,14.38,2218,0,none,999,999,999,999,0
9,51,19766,88.24,0.32,12.76,8.59,31.52,14.66,2193,0,none,999,999,999,999,0
9,52,19899,87.92,0.313,12.74,8.59,31.81,14.6,2179,0,none,999,999,999,999,0
9,53,19942,90.09,0.29,12.65,8.59,31.69,14.66,2245,0,none,999,999,999,999,0
9,54,20096,88.46,0.295,12.73,8.58,31.69,14.29,2305,0,none,999,999,999,999,0
9,55,20146,88.16,0.314,12.71,8.58,31.83,14.26,2301,0,none,999,999,999,999,0
9,56,20309,88.07,0.309,12.83,8.58,31.5,14.32,2206,1,none,999,999,999,999,0
9,57,20393,87.83,0.331,12.78,8.58,31.63,14.4,2218,0,none,999,999,999,999,0
9,58,20519,86.47,0.304,12.77,8.57,31.5,14.32,2218,0,none,999,999,999,999,0
9,59,20627,87.23,0.324,12.72,8.57,31.65,14.43,2235,0,none,999,999,999,999,0
9,60,20841,90.44,0.319,12.64,8.56,31.82,14.46,2234,0,none,999,999,999,999,0
9,61,20881,90.32,0.307,12.77,8.56,31.15,14.18,2260,0,none,999,999,999,999,0
9,62,20983,88.33,0.314,12.69,8.55,31.27,14.67,2295,0,none,999,999,999,999,0
9,63,21092,88.75,0.315,12.75,8.55,31.61,14.36,2329,0,none,999,999,999,999,0
9,64,21248,90.08,0.328,12.63,8.55,31.64,14.28,2233,0,none,999,999,999,999,0
9,65,21399,89.75,0.311,12.67,8.54,31.73,14.74,2235,0,none,999,999,999,999,0
9,66,21617,87.74,0.331,12.72,8.54,31.75,14.49,2246,0,none,999,999,999,999,0
9,67,21686,88.29,0.318,12.7,8.53,31.7,14.57,2280,0,none,999,999,999,999,0
9,68,21837,86.76,0.295,12.71,8.53,31.65,14.34,2210,0,none,999,999,999,999,0
9,69,21998,91.15,0.319,12.78,8.53,31.45,14.5,2236,0,none,999,999,999,999,0
9,70,22161,90.2,0.288,12.77,8.52,31.66,14.18,2311,0,none,999,999,999,999,0
9,71,22314,89.19,0.327,12.8,8.52,32.02,14.44,2324,0,none,999,999,999,999,0
9,72,22491,87.68,0.343,12.69,8.52,31.5,14.34,2247,0,none,999,999,999,999,0
9,73,22608,87.86,0.359,12.74,8.51,32.01,14.51,2285,0,none,999,999,999,999,0
9,74,22683,89.65,0.368,12.71,8.51,31.87,14.38,2253,0,none,999,999,999,999,0
9,75,22839,89.54,0.303,12.77,8.5,31.68,14.35,2269,0,none,999,999,999,999,0
9,76,22976,89.56,0.322,12.64,8.5,31.51,14.02,2259,0,none,999,999,999,999,0
9,77,23115,89.5,0.287,12.72,8.49,31.2,14.31,2297,0,none,999,999,999,999,0
9,78,23310,88.12,0.298,12.74,8.49,31.96,14.47,2169,0,none,999,999,999,999,0
9,79,23377,87.51,0.294,12.77,8.49,31.79,14.43,2320,0,none,999,999,999,999,0
9,80,23562,88.97,0.313,12.79,8.48,31.71,14.46,2175,0,none,999,999,999,999,0
9,81,23688,88.08,0.327,12.73,8.48,31.2,14.33,2214,0,none,999,999,999,999,0
9,82,23789,87.85,0.309,12.73,8.47,31.92,14.44,2289,0,none,999,999,999,999,0
9,83,23944,90.22,0.295,12.76,8.47,31.99,14.66,2202,0,none,999,999,999,999,0
9,84,24134,90.56,0.291,12.69,8.47,31.08,14.41,2323,0,none,999,999,999,999,0
9,85,24271,88.2,0.326,12.75,8.46,31.37,14.37,2262,0,none,999,999,999,999,0
9,86,24365,88.75,0.325,12.76,8.46,31.45,14.26,2227,0,none,999,999,999,999,0
9,87,24461,87.49,0.327,12.69,8.45,31.32,14.8,2192,0,none,999,999,999,999,0
9,88,24515,88.66,0.332,12.83,8.45,31.39,14.27,2297,0,none,999,999,999,999,0
9,89,24688,89.69,0.334,12.74,8.45,31.45,14.41,2298,0,none,999,999,999,999,0
9,90,24869,87.59,0.31,12.73,8.44,31.91,14.48,2235,0,none,999,999,999,999,0
9,91,25047,89.63,0.302,12.7,8.44,31.73,14.37,2252,0,none,999,999,999,999,0
9,92,25167,90.18,0.332,12.74,8.44,31.83,14.24,2319,0,none,999,999,999,999,0
9,93,25284,87.95,0.309,12.69,8.43,31.98,14.14,2272,0,none,999,999,999,999,0
9,94,25377,88.98,0.315,12.67,8.43,31.3,14.52,2257,0,none,999,999,999,999,0
9,95,25518,87.95,0.283,12.73,8.43,31.78,14.4,2303,0,none,999,999,999,999,0
9,96,25695,88.5,0.323,12.63,8.42,31.81,14.43,2148,0,none,999,999,999,999,0
9,97,25875,86.74,0.327,12.81,8.42,31.71,13.95,2244,0,none,999,999,999,999,0
9,98,25929,88.77,0.336,12.69,8.41,31.13,13.98,2206,0,none,999,999,999,999,0
9,99,25992,89.02,0.328,12.74,8.41,31.87,14.25,2189,0,none,999,999,999,999,0
9,100,26132,85.88,0.307,12.78,8.4,31.87,14.49,2238,0,none,999,999,999,999,0
9,101,26219,89.69,0.319,12.69,8.4,31.79,14.3,2199,0,none,999,999,999,999,0
9,102,26339,88.59,0.349,12.71,8.4,31.53,14.67,2272,0,none,999,999,999,999,0
9,103,26452,87.08,0.319,12.7,8.4,32.11,14.07,2186,0,none,999,999,999,999,0
9,104,26551,85.24,0.284,12.71,8.39,32.03,14.76,2216,0,none,999,999,999,999,0
9,105,26593,90.18,0.343,12.72,8.39,31.38,14.39,2288,0,none,999,999,999,999,0
9,106,26779,87.91,0.313,12.63,8.38,31.7,14.49,2307,0,none,999,999,999,999,0
9,107,26898,88.97,0.298,12.67,8.38,31.66,14.4,2210,0,none,999,999,999,999,0
9,108,27062,86.07,0.314,12.75,8.38,31.73,14.45,2292,0,none,999,999,999,999,0
9,109,27108,85.98,0.317,12.79,8.37,31.99,14.52,2260,0,none,999,999,999,999,0
9,110,27210,86.9,0.296,12.75,8.37,31.48,14.43,2250,0,none,999,999,999,999,0
9,111,27279,88.86,0.306,12.76,8.37,31.38,14.57,2235,0,none,999,999,999,999,0
9,112,27377,85.64,0.288,12.81,8.36,31.28,14.53,2207,0,none,999,999,999,999,0
9,113,27534,89.04,0.326,12.79,8.36,31.44,14.6,2269,0,none,999,999,999,999,0
9,114,27752,87.82,0.301,12.69,8.36,31.35,14.46,2223,0,none,999,999,999,999,0
9,115,27804,87.03,0.314,12.69,8.35,31.36,14.72,2171,0,none,999,999,999,999,0
9,116,27953,89.18,0.338,12.77,8.35,31.81,14.72,2189,0,none,999,999,999,999,0
9,117,28149,87.55,0.356,12.72,8.35,32.22,14.8,2352,0,none,999,999,999,999,0
9,118,28323,88.73,0.323,12.74,8.34,31.63,14.42,2263,0,none,999,999,999,999,0
9,119,28392,87.51,0.307,12.72,8.34,31.52,14.61,2226,0,none,999,999,999,999,0
9,120,28597,88.24,0.321,12.66,8.34,31.73,14.55,2272,0,none,999,999,999,999,0
9,121,28789,90.0,0.323,12.69,8.33,31.19,14.25,2202,0,none,999,999,999,999,0
9,122,28993,87.08,0.333,12.76,8.33,31.27,14.37,2246,0,none,999,999,999,999,0
9,123,29181,89.11,0.35,12.69,8.33,31.46,14.34,2244,0,none,999,999,999,999,0
9,124,29384,86.99,0.326,12.69,8.32,31.58,14.73,2177,0,none,999,999,999,999,0
9,125,29495,89.6,0.322,12.72,8.32,32.03,14.45,2265,0,none,999,999,999,999,0
9,126,29672,88.25,0.297,12.68,8.32,32.07,14.31,2308,0,none,999,999,999,999,0
9,127,29863,87.93,0.324,12.72,8.31,31.58,14.32,2240,0,none,999,999,999,999,0
9,128,30004,88.1,0.31,12.7,8.31,32.07,14.52,2157,0,none,999,999,999,999,0
9,129,30049,88.3,0.329,12.72,8.31,32.05,14.54,2236,0,none,999,999,999,999,0
9,130,30208,88.24,0.321,12.76,8.3,31.11,14.33,2248,0,none,999,999,999,999,0
9,131,30274,88.27,0.332,12.72,8.3,31.67,14.54,2231,0,none,999,999,999,999,0
9,132,30480,89.2,0.343,12.84,8.3,31.84,14.29,2253,0,none,999,999,999,999,0
9,133,30524,86.32,0.349,12.82,8.29,31.8,14.5,2223,0,none,999,999,999,999,0
9,134,30606,89.1,0.333,12.76,8.29,31.9,14.54,2191,0,none,999,999,999,999,0
9,135,30754,90.14,0.3,12.72,8.28,31.43,14.66,2298,1,none,999,999,999,999,0
9,136,30906,90.32,0.318,12.73,8.28,31.85,14.22,2237,0,none,999,999,999,999,0
9,137,31090,88.97,0.315,12.74,8.27,32.15,14.5,2261,0,none,999,999,999,999,0
9,138,31252,87.09,0.354,12.73,8.27,31.9,14.23,2248,0,none,999,999,999,999,0
9,139,31363,87.29,0.312,12.61,8.26,31.28,14.54,2246,0,none,999,999,999,999,0
9,140,31461,87.29,0.333,12.72,8.26,31.53,14.37,2335,0,none,999,999,999,999,0
9,141,31597,87.19,0.286,12.7,8.26,31.85,14.32,2223,0,none,999,999,999,999,0
9,142,31765,88.24,0.288,12.74,8.25,31.7,14.54,2187,0,none,999,999,999,999,0
9,143,31928,90.12,0.312,12.66,8.25,31.42,14.06,2181,0,none,999,999,999,999,0
9,144,32039,88.72,0.319,12.7,8.24,31.7,14.2,2266,0,none,999,999,999,999,0
9,145,32208,89.17,0.329,12.59,8.24,31.7,14.04,2219,0,none,999,999,999,999,0
9,146,32261,88.94,0.333,12.69,8.24,31.38,14.38,2171,0,none,999,999,999,999,0
9,147,32334,87.93,0.306,12.83,8.24,31.47,14.29,2191,0,none,999,999,999,999,0
9,148,32438,87.28,0.338,12.74,8.23,31.88,14.32,2242,0,none,999,999,999,999,0
9,149,32614,88.35,0.309,12.7,8.23,31.7,14.55,2205,0,none,999,999,999,999,0
9,150,32658,88.77,0.284,12.68,8.22,31.22,14.39,2196,0,none,999,999,999,999,0
9,151,32736,86.99,0.333,12.75,8.22,31.67,14.32,2151,0,none,999,999,999,999,0
9,152,32896,88.64,0.331,12.74,8.22,32.01,14.27,2208,0,none,999,999,999,999,0
9,153,33063,90.56,0.33,12.72,8.21,31.42,14.65,2241,0,none,999,999,999,999,0
9,154,33246,89.4,0.329,12.77,8.21,31.76,14.5,2203,0,none,999,999,999,999,0
9,155,33403,86.74,0.316,12.7,8.2,31.67,14.45,2194,1,none,999,999,999,999,0
9,156,33569,86.77,0.301,12.77,8.2,31.65,14.42,2273,0,none,999,999,999,999,0
9,157,33688,87.92,0.345,12.64,8.2,31.27,14.11,2289,0,none,999,999,999,999,0
9,158,33892,86.41,0.313,12.77,8.19,31.7,14.36,2170,0,none,999,999,999,999,0
9,159,34014,89.13,0.336,12.7,8.19,31.84,14.36,2278,0,none,999,999,999,999,0
9,160,34186,89.27,0.344,12.68,8.19,31.45,14.27,2227,0,none,999,999,999,999,0
9,161,34345,86.07,0.299,12.76,8.19,31.79,14.17,2255,0,none,999,999,999,999,0
9,162,34442,87.13,0.336,12.81,8.18,31.36,14.39,2276,0,none,999,999,999,999,0
9,163,34636,87.17,0.293,12.64,8.18,31.98,14.22,2246,0,none,999,999,999,999,0
9,164,34708,88.7,0.326,12.73,8.17,31.4,14.22,2228,0,none,999,999,999,999,0
9,165,34754,88.76,0.302,12.62,8.17,31.4,14.12,2203,0,none,999,999,999,999,0
9,166,34810,90.57,0.328,12.82,8.16,31.84,14.6,2218,0,none,999,999,999,999,0
9,167,34997,87.59,0.298,12.75,8.16,31.33,14.08,2188,0,none,999,999,999,999,0
9,168,35194,88.07,0.33,12.75,8.16,31.43,14.12,2209,0,none,999,999,999,999,0
9,169,35236,89.78,0.353,12.7,8.15,32.07,14.33,2273,0,none,999,999,999,999,0
9,170,35437,87.18,0.294,12.64,8.15,31.89,14.8,2222,0,none,999,999,999,999,0
9,171,35525,88.31,0.313,12.75,8.14,31.89,14.48,2250,1,none,999,999,999,999,0
9,172,35705,89.42,0.293,12.76,8.14,31.85,14.16,2208,0,none,999,999,999,999,0
9,173,35751,88.25,0.294,12.77,8.14,31.4,14.0,2253,0,none,999,999,999,999,0
9,174,35902,87.37,0.332,12.74,8.13,30.85,14.46,2221,0,none,999,999,999,999,0
9,175,36103,87.49,0.303,12.72,8.12,31.52,14.65,2226,0,none,999,999,999,999,0
9,176,36321,89.5,0.315,12.71,8.12,31.95,14.2,2143,0,none,999,999,999,999,0
9,177,36416,86.47,0.339,12.73,8.12,31.74,14.47,2181,0,none,999,999,999,999,0
9,178,36480,89.71,0.333,12.75,8.11,31.11,14.38,2194,0,none,999,999,999,999,0
9,179,36541,88.29,0.323,12.77,8.11,31.12,13.94,2234,0,brakes,999,999,71,999,0
9,180,36688,89.05,0.35,12.69,8.02,31.68,14.52,2185,0,brakes,999,999,70,999,0
9,181,36800,88.51,0.33,12.76,7.92,31.52,14.43,2208,0,brakes,999,999,69,999,0
9,182,36981,87.27,0.355,12.76,7.83,31.4,14.43,2202,0,brakes,999,999,68,999,0
9,183,37189,88.97,0.349,12.77,7.73,31.33,14.31,2298,0,brakes,999,999,67,999,0
9,184,37365,87.06,0.35,12.7,7.63,31.81,14.44,2180,1,brakes,999,999,66,999,0
9,185,37452,91.26,0.375,12.68,7.54,31.6,14.42,2212,0,brakes,999,999,65,999,0
